sample,pp1,pp2,pp3
9855,0.0,0.0,0.0
9856,0.0,0.0,0.0
9857,0.0,0.0,0.0
9858,0.0,0.0,0.0
9859,0.0,0.0,0.0
9860,0.0,0.0,0.0
9861,0.0,0.0,0.0
9862,0.0,0.0,0.0
9863,0.0,0.0,0.0
9864,0.0,0.0,0.0
9865,0.0,0.0,0.0
9866,0.0,0.0,0.0
9867,0.0,0.0,0.0
9868,0.0,0.0,0.0
9869,0.0,0.0,0.0
9870,0.0,0.0,0.0
9871,0.0,0.0,0.0
9872,0.0,0.0,0.0
9873,0.0,0.0,0.0
9874,0.0,0.0,0.0
9875,0.0,0.0,0.0
9876,0.0,0.0,0.0
9877,0.0,0.0,0.0
9878,0.0,0.0,0.0
9879,0.0,0.0,0.0
9880,0.0,0.0,0.0
9881,0.0,0.0,0.0
9882,0.0,0.0,0.0
9883,0.0,0.0,0.0
9884,0.0,0.0,0.0
9885,0.0,0.0,0.0
9886,0.0,0.0,0.0
9887,0.0,0.0,0.0
9888,0.0,0.0,0.0
9889,0.0,0.0,0.0
9890,0.0,0.0,0.0
9891,0.0,0.0,0.0
9892,0.0,0.0,0.0
9893,0.0,0.0,0.0
9894,0.0,0.0,0.0
9895,0.0,0.0,0.0
9896,0.0,0.0,0.0
9897,0.0,0.0,0.0
9898,0.0,0.0,0.0
9899,0.0,0.0,0.0
9900,0.0,0.0,0.0
9901,0.0,0.0,0.0
9902,0.0,0.0,0.0
9903,0.0,0.0,0.0
9904,0.0,0.0,0.0
9905,0.0,0.0,0.0
9906,0.0,0.0,0.0
9907,0.0,0.0,0.0
9908,0.0,0.0,0.0
9909,0.0,0.0,0.0
9910,0.0,0.0,0.0
9911,0.0,0.0,0.0
9912,0.0,0.0,0.0
9913,0.0,0.0,0.0
9914,0.0,0.0,0.0
9915,0.0,0.0,0.0
9916,0.0,0.0,0.0
9917,0.0,0.0,0.0
9918,0.0,0.0,0.0
9919,0.0,0.0,0.0
9920,0.0,0.0,0.0
9921,0.0,0.0,0.0
9922,0.0,0.0,0.0
9923,0.0,0.0,0.0
9924,0.0,0.0,0.0
9925,0.0,0.0,0.0
9926,0.0,0.0,0.0
9927,0.0,0.0,0.0
9928,0.0,0.0,0.0
9929,0.0,0.0,0.0
9930,0.0,0.0,0.0
9931,0.0,0.0,0.0
9932,0.0,0.0,0.0
9933,0.0,0.0,0.0
9934,0.0,0.0,0.0
9935,0.0,0.0,0.0
9936,0.0,0.0,0.0
9937,0.0,0.0,0.0
9938,0.0,0.0,0.0
9939,0.0,0.0,0.0
9940,0.0,0.0,0.0
9941,0.0,0.0,0.0
9942,0.0,0.0,0.0
9943,0.0,0.0,0.0
9944,0.0,0.0,0.0
9945,0.0,0.0,0.0
9946,0.0,0.0,0.0
9947,0.0,0.0,0.0
9948,0.0,0.0,0.0
9949,0.0,0.0,0.0
9950,0.0,0.0,0.0
9951,0.0,0.0,0.0
9952,0.0,0.0,0.0
9953,0.0,0.0,0.0
9954,0.0,0.0,0.0
9955,0.0,0.0,0.0
9956,0.0,0.0,0.0
9957,0.0,0.0,0.0
9958,0.0,0.0,0.0
9959,0.0,0.0,0.0
9960,0.0,0.0,0.0
9961,0.0,0.0,0.0
9962,0.0,0.0,0.0
9963,0.0,0.0,0.0
9964,0.0,0.0,0.0
9965,0.0,0.0,0.0
9966,0.0,0.0,0.0
9967,0.0,0.0,0.0
9968,0.0,0.0,0.0
9969,0.0,0.0,0.0
9970,0.0,0.0,0.0
9971,0.0,0.0,0.0
9972,0.0,0.0,0.0
9973,0.0,0.0,0.0
9974,0.0,0.0,0.0
9975,0.0,0.0,0.0
9976,0.0,0.0,0.0
9977,0.0,0.0,0.0
9978,0.0,0.0,0.0
9979,0.0,0.0,0.0
9980,0.0,0.0,0.0
9981,0.0,0.0,0.0
9982,0.0,0.0,0.0
9983,0.0,0.0,0.0
9984,0.0,0.0,0.0
9985,0.0,0.0,0.0
9986,0.0,0.0,0.0
9987,0.0,0.0,0.0
9988,0.0,0.0,0.0
9989,0.0,0.0,0.0
9990,0.0,0.0,0.0
9991,0.0,0.0,0.0
9992,0.0,0.0,0.0
9993,0.0,0.0,0.0
9994,0.0,0.0,0.0
9995,0.0,0.0,0.0
9996,0.0,0.0,0.0
9997,0.0,0.0,0.0
9998,0.0,0.0,0.0
9999,0.0,0.0,0.0
10000,0.0,0.0,0.0
10001,0.0,0.0,0.0
10002,0.0,0.0,0.0
10003,0.0,0.0,0.0
10004,0.0,0.0,0.0
10005,0.0,0.0,0.0
10006,0.0,0.0,0.0
10007,0.0,0.0,0.0
10008,0.0,0.0,0.0
10009,0.0,0.0,0.0
10010,0.0,0.0,0.0
10011,0.0,0.0,0.0
10012,0.0,0.0,0.0
10013,0.0,0.0,0.0
10014,0.0,0.0,0.0
10015,0.0,0.0,0.0
10016,0.0,0.0,0.0
10017,0.0,0.0,0.0
10018,0.0,0.0,0.0
10019,0.0,0.0,0.0
10020,0.0,0.0,0.0
10021,0.0,0.0,0.0
10022,0.0,0.0,0.0
10023,0.0,0.0,0.0
10024,0.0,0.0,0.0
10025,0.0,0.0,0.0
10026,0.0,0.0,0.0
10027,0.0,0.0,0.0
10028,0.0,0.0,0.0
10029,0.0,0.0,0.0
10030,0.0,0.0,0.0
10031,0.0,0.0,0.0
10032,0.0,0.0,0.0
10033,0.0,0.0,0.0
10034,0.0,0.0,0.0
10035,0.0,0.0,0.0
10036,0.0,0.0,0.0
10037,0.0,0.0,0.0
10038,0.0,0.0,0.0
10039,0.0,0.0,0.0
10040,0.0,0.0,0.0
10041,0.0,0.0,0.0
10042,0.0,0.0,0.0
10043,0.0,0.0,0.0
10044,0.0,0.0,0.0
10045,0.0,0.0,0.0
10046,0.0,0.0,0.0
10047,0.0,0.0,0.0
10048,0.0,0.0,0.0
10049,0.0,0.0,0.0
10050,0.0,0.0,0.0
10051,0.0,0.0,0.0
10052,0.0,0.0,0.0
10053,0.0,0.0,0.0
10054,0.0,0.0,0.0
10055,0.0,0.0,0.0
10056,0.0,0.0,0.0
10057,0.0,0.0,0.0
10058,0.0,0.0,0.0
10059,0.0,0.0,0.0
10060,0.0,0.0,0.0
10061,0.0,0.0,0.0
10062,0.0,0.0,0.0
10063,0.0,0.0,0.0
10064,0.0,0.0,0.0
10065,0.0,0.0,0.0
10066,0.0,0.0,0.0
10067,0.0,0.0,0.0
10068,0.0,0.0,0.0
10069,0.0,0.0,0.0
10070,0.0,0.0,0.0
10071,0.0,0.0,0.0
10072,0.0,0.0,0.0
10073,0.0,0.0,0.0
10074,0.0,0.0,0.0
10075,0.0,0.0,0.0
10076,0.0,0.0,0.0
10077,0.0,0.0,0.0
10078,0.0,0.0,0.0
10079,0.0,0.0,0.0
10080,0.0,0.0,0.0
10081,0.0,0.0,0.0
10082,0.0,0.0,0.0
10083,0.0,0.0,0.0
10084,0.0,0.0,0.0
10085,0.0,0.0,0.0
10086,0.0,0.0,0.0
10087,0.0,0.0,0.0
10088,0.0,0.0,0.0
10089,0.0,0.0,0.0
10090,0.0,0.0,0.0
10091,0.0,0.0,0.0
10092,0.0,0.0,0.0
10093,0.0,0.0,0.0
10094,0.0,0.0,0.0
10095,0.0,0.0,0.0
10096,0.0,0.0,0.0
10097,0.0,0.0,0.0
10098,0.0,0.0,0.0
10099,0.0,0.0,0.0
10100,0.0,0.0,0.0
10101,0.0,0.0,0.0
10102,0.0,0.0,0.0
10103,0.0,0.0,0.0
10104,0.0,0.0,0.0
10105,0.0,0.0,0.0
10106,0.0,0.0,0.0
10107,0.0,0.0,0.0
10108,0.0,0.0,0.0
10109,0.0,0.0,0.0
10110,0.0,0.0,0.0
10111,0.0,0.0,0.0
10112,0.0,0.0,0.0
10113,0.0,0.0,0.0
10114,0.0,0.0,0.0
10115,0.0,0.0,0.0
10116,0.0,0.0,0.0
10117,0.0,0.0,0.0
10118,0.0,0.0,0.0
10119,0.0,0.0,0.0
10120,0.0,0.0,0.0
10121,0.0,0.0,0.0
10122,0.0,0.0,0.0
10123,0.0,0.0,0.0
10124,0.0,0.0,0.0
10125,0.0,0.0,0.0
10126,0.0,0.0,0.0
10127,0.0,0.0,0.0
10128,0.0,0.0,0.0
10129,0.0,0.0,0.0
10130,0.0,0.0,0.0
10131,0.0,0.0,0.0
10132,0.0,0.0,0.0
10133,0.0,0.0,0.0
10134,0.0,0.0,0.0
10135,0.0,0.0,0.0
10136,0.0,0.0,0.0
10137,0.0,0.0,0.0
10138,0.0,0.0,0.0
10139,0.0,0.0,0.0
10140,0.0,0.0,0.0
10141,0.0,0.0,0.0
10142,0.0,0.0,0.0
10143,0.0,0.0,0.0
10144,0.0,0.0,0.0
10145,0.0,0.0,0.0
10146,0.0,0.0,0.0
10147,0.0,0.0,0.0
10148,0.0,0.0,0.0
10149,0.0,0.0,0.0
10150,0.0,0.0,0.0
10151,0.0,0.0,0.0
10152,0.0,0.0,0.0
10153,0.0,0.0,0.0
10154,0.0,0.0,0.0
10155,0.0,0.0,0.0
10156,0.0,0.0,0.0
10157,0.0,0.0,0.0
10158,0.0,0.0,0.0
10159,0.0,0.0,0.0
10160,0.0,0.0,0.0
10161,0.0,0.0,0.0
10162,0.0,0.0,0.0
10163,0.0,0.0,0.0
10164,0.0,0.0,0.0
10165,0.0,0.0,0.0
10166,0.0,0.0,0.0
10167,0.0,0.0,0.0
10168,0.0,0.0,0.0
10169,0.0,0.0,0.0
10170,0.0,0.0,0.0
10171,0.0,0.0,0.0
10172,0.0,0.0,0.0
10173,0.0,0.0,0.0
10174,0.0,0.0,0.0
10175,0.0,0.0,0.0
10176,0.0,0.0,0.0
10177,0.0,0.0,0.0
10178,0.0,0.0,0.0
10179,0.0,0.0,0.0
10180,0.0,0.0,0.0
10181,0.0,0.0,0.0
10182,0.0,0.0,0.0
10183,0.0,0.0,0.0
10184,0.0,0.0,0.0
10185,0.0,0.0,0.0
10186,0.0,0.0,0.0
10187,0.0,0.0,0.0
10188,0.0,0.0,0.0
10189,0.0,0.0,0.0
10190,0.0,0.0,0.0
10191,0.0,0.0,0.0
10192,0.0,0.0,0.0
10193,0.0,0.0,0.0
10194,0.0,0.0,0.0
10195,0.0,0.0,0.0
10196,0.0,0.0,0.0
10197,0.0,0.0,0.0
10198,0.0,0.0,0.0
10199,0.0,0.0,0.0
10200,0.0,0.0,0.0
10201,0.0,0.0,0.0
10202,0.0,0.0,0.0
10203,0.0,0.0,0.0
10204,0.0,0.0,0.0
10205,0.0,0.0,0.0
10206,0.0,0.0,0.0
10207,0.0,0.0,0.0
10208,0.0,0.0,0.0
10209,0.0,0.0,0.0
10210,0.0,0.0,0.0
10211,0.0,0.0,0.0
10212,0.0,0.0,0.0
10213,0.0,0.0,0.0
10214,0.0,0.0,0.0
10215,0.0,0.0,0.0
10216,0.0,0.0,0.0
10217,0.0,0.0,0.0
10218,0.0,0.0,0.0
10219,0.0,0.0,0.0
10220,0.0,0.0,0.0
10221,0.0,0.0,0.0
10222,0.0,0.0,0.0
10223,0.0,0.0,0.0
10224,0.0,0.0,0.0
10225,0.0,0.0,0.0
10226,0.0,0.0,0.0
10227,0.0,0.0,0.0
10228,0.0,0.0,0.0
10229,0.0,0.0,0.0
10230,0.0,0.0,0.0
10231,0.0,0.0,0.0
10232,0.0,0.0,0.0
10233,0.0,0.0,0.0
10234,0.0,0.0,0.0
10235,0.0,0.0,0.0
10236,0.0,0.0,0.0
10237,0.0,0.0,0.0
10238,0.0,0.0,0.0
10239,0.0,0.0,0.0
10240,0.0,0.0,0.0
10241,0.0,0.0,0.0
10242,0.0,0.0,0.0
10243,0.0,0.0,0.0
10244,0.0,0.0,0.0
10245,0.0,0.0,0.0
10246,0.0,0.0,0.0
10247,0.0,0.0,0.0
10248,0.0,0.0,0.0
10249,0.0,0.0,0.0
10250,0.0,0.0,0.0
10251,0.0,0.0,0.0
10252,0.0,0.0,0.0
10253,0.0,0.0,0.0
10254,0.0,0.0,0.0
10255,0.0,0.0,0.0
10256,0.0,0.0,0.0
10257,0.0,0.0,0.0
10258,0.0,0.0,0.0
10259,0.0,0.0,0.0
10260,0.0,0.0,0.0
10261,0.0,0.0,0.0
10262,0.0,0.0,0.0
10263,0.0,0.0,0.0
10264,0.0,0.0,0.0
10265,0.0,0.0,0.0
10266,0.0,0.0,0.0
10267,0.0,0.0,0.0
10268,0.0,0.0,0.0
10269,0.0,0.0,0.0
10270,0.0,0.0,0.0
10271,0.0,0.0,0.0
10272,0.0,0.0,0.0
10273,0.0,0.0,0.0
10274,0.0,0.0,0.0
10275,0.0,0.0,0.0
10276,0.0,0.0,0.0
10277,0.0,0.0,0.0
10278,0.0,0.0,0.0
10279,0.0,0.0,0.0
10280,0.0,0.0,0.0
10281,0.0,0.0,0.0
10282,0.0,0.0,0.0
10283,0.0,0.0,0.0
10284,0.0,0.0,0.0
10285,0.0,0.0,0.0
10286,0.0,0.0,0.0
10287,0.0,0.0,0.0
10288,0.0,0.0,0.0
10289,0.0,0.0,0.0
10290,0.0,0.0,0.0
10291,0.0,0.0,0.0
10292,0.0,0.0,0.0
10293,0.0,0.0,0.0
10294,0.0,0.0,0.0
10295,0.0,0.0,0.0
10296,0.0,0.0,0.0
10297,0.0,0.0,0.0
10298,0.0,0.0,0.0
10299,0.0,0.0,0.0
10300,0.0,0.0,0.0
10301,0.0,0.0,0.0
10302,0.0,0.0,0.0
10303,0.0,0.0,0.0
10304,0.0,0.0,0.0
10305,0.0,0.0,0.0
10306,0.0,0.0,0.0
10307,0.0,0.0,0.0
10308,0.0,0.0,0.0
10309,0.0,0.0,0.0
10310,0.0,0.0,0.0
10311,0.0,0.0,0.0
10312,0.0,0.0,0.0
10313,0.0,0.0,0.0
10314,0.0,0.0,0.0
10315,0.0,0.0,0.0
10316,0.0,0.0,0.0
10317,0.0,0.0,0.0
10318,0.0,0.0,0.0
10319,0.0,0.0,0.0
10320,0.0,0.0,0.0
10321,0.0,0.0,0.0
10322,0.0,0.0,0.0
10323,0.0,0.0,0.0
10324,0.0,0.0,0.0
10325,0.0,0.0,0.0
10326,0.0,0.0,0.0
10327,0.0,0.0,0.0
10328,0.0,0.0,0.0
10329,0.0,0.0,0.0
10330,0.0,0.0,0.0
10331,0.0,0.0,0.0
10332,0.0,0.0,0.0
10333,0.0,0.0,0.0
10334,0.0,0.0,0.0
10335,0.0,0.0,0.0
10336,0.0,0.0,0.0
10337,0.0,0.0,0.0
10338,0.0,0.0,0.0
10339,0.0,0.0,0.0
10340,0.0,0.0,0.0
10341,0.0,0.0,0.0
10342,0.0,0.0,0.0
10343,0.0,0.0,0.0
10344,0.0,0.0,0.0
10345,0.0,0.0,0.0
10346,0.0,0.0,0.0
10347,0.0,0.0,0.0
10348,0.0,0.0,0.0
10349,0.0,0.0,0.0
10350,0.0,0.0,0.0
10351,0.0,0.0,0.0
10352,0.0,0.0,0.0
10353,0.0,0.0,0.0
10354,0.0,0.0,0.0
10355,0.0,0.0,0.0
10356,0.0,0.0,0.0
10357,0.0,0.0,0.0
10358,0.0,0.0,0.0
10359,0.0,0.0,0.0
10360,0.0,0.0,0.0
10361,0.0,0.0,0.0
10362,0.0,0.0,0.0
10363,0.0,0.0,0.0
10364,0.0,0.0,0.0
10365,0.0,0.0,0.0
10366,0.0,0.0,0.0
10367,0.0,0.0,0.0
10368,0.0,0.0,0.0
10369,0.0,0.0,0.0
10370,0.0,0.0,0.0
10371,0.0,0.0,0.0
10372,0.0,0.0,0.0
10373,0.0,0.0,0.0
10374,0.0,0.0,0.0
10375,0.0,0.0,0.0
10376,0.0,0.0,0.0
10377,0.0,0.0,0.0
10378,0.0,0.0,0.0
10379,0.0,0.0,0.0
10380,0.0,0.0,0.0
10381,0.0,0.0,0.0
10382,0.0,0.0,0.0
10383,0.0,0.0,0.0
10384,0.0,0.0,0.0
10385,0.0,0.0,0.0
10386,0.0,0.0,0.0
10387,0.0,0.0,0.0
10388,0.0,0.0,0.0
10389,0.0,0.0,0.0
10390,0.0,0.0,0.0
10391,0.0,0.0,0.0
10392,0.0,0.0,0.0
10393,0.0,0.0,0.0
10394,0.0,0.0,0.0
10395,0.0,0.0,0.0
10396,0.0,0.0,0.0
10397,0.0,0.0,0.0
10398,0.0,0.0,0.0
10399,0.0,0.0,0.0
10400,0.0,0.0,0.0
10401,0.0,0.0,0.0
10402,0.0,0.0,9.9
10403,0.0,0.0,20.52
10404,0.0,0.0,23.95
10405,0.0,0.0,13.75
10406,0.0,0.0,0.0
10407,0.0,0.0,0.0
10408,0.0,0.0,0.0
10409,0.0,0.0,12.95
10410,0.0,0.0,15.83
10411,0.0,0.0,12.07
10412,0.0,0.0,0.0
10413,0.0,0.0,0.0
10414,0.0,0.0,0.0
10415,0.0,0.0,8.6
10416,0.0,0.0,16.45
10417,0.0,0.0,17.03
10418,0.0,0.0,0.0
10419,0.0,0.0,0.0
10420,0.0,0.0,0.0
10421,0.0,0.0,11.07
10422,0.0,0.0,19.5
10423,0.0,0.0,15.54
10424,0.0,0.0,0.0
10425,0.0,0.0,0.0
10426,0.0,0.0,0.0
10427,0.0,0.0,12.79
10428,0.0,0.0,14.68
10429,0.0,0.0,12.1
10430,0.0,0.0,7.29
10431,0.0,0.0,0.0
10432,0.0,0.0,0.0
10433,0.0,0.0,10.87
10434,0.0,0.0,15.98
10435,0.0,0.0,18.75
10436,0.0,0.0,0.0
10437,0.0,0.0,0.0
10438,0.0,0.0,6.29
10439,0.0,0.0,14.0
10440,0.0,0.0,21.12
10441,0.0,0.0,19.64
10442,0.0,0.0,11.85
10443,0.0,0.0,7.26
10444,0.0,0.0,0.0
10445,0.0,0.0,18.4
10446,0.0,0.0,20.68
10447,0.0,0.0,17.6
10448,0.0,0.0,13.67
10449,0.0,0.0,0.0
10450,0.0,0.0,0.0
10451,0.0,0.0,15.21
10452,0.0,0.0,19.14
10453,0.0,0.0,20.53
10454,0.0,0.0,18.18
10455,0.0,0.0,0.0
10456,0.0,0.0,12.24
10457,0.0,0.0,16.86
10458,0.0,0.0,22.33
10459,0.0,0.0,22.18
10460,0.0,0.0,17.27
10461,0.0,0.0,13.14
10462,0.0,0.0,14.44
10463,0.0,0.0,20.62
10464,0.0,0.0,23.66
10465,0.0,0.0,21.85
10466,0.0,0.0,18.9
10467,0.0,0.0,16.6
10468,0.0,0.0,17.7
10469,0.0,0.0,20.45
10470,0.0,0.0,22.34
10471,0.0,0.0,23.58
10472,0.0,0.0,21.63
10473,0.0,0.0,19.52
10474,0.0,0.0,18.51
10475,0.0,0.0,21.81
10476,0.0,0.0,26.33
10477,0.0,0.0,27.48
10478,0.0,0.0,24.62
10479,0.0,0.0,21.29
10480,0.0,0.0,21.98
10481,0.0,0.0,26.51
10482,0.0,0.0,29.98
10483,0.0,0.0,29.54
10484,0.0,0.0,27.47
10485,0.0,0.0,25.96
10486,0.0,0.0,27.37
10487,0.0,0.0,29.58
10488,0.0,0.0,32.12
10489,0.0,0.0,32.51
10490,0.0,0.0,31.58
10491,0.0,0.0,30.71
10492,0.0,0.0,29.57
10493,0.0,0.0,31.92
10494,0.0,0.0,34.87
10495,0.0,0.0,36.57
10496,0.0,0.0,35.56
10497,0.0,0.0,32.98
10498,0.0,0.0,32.8
10499,0.0,0.0,35.6
10500,0.0,0.0,38.42
10501,0.0,0.0,39.3
10502,0.0,0.0,37.42
10503,0.0,0.0,36.38
10504,0.0,0.0,37.23
10505,0.0,0.0,39.31
10506,0.0,0.0,41.01
10507,0.0,0.0,41.43
10508,0.0,0.0,40.78
10509,0.0,0.0,40.74
10510,0.0,0.0,40.13
10511,0.0,0.0,41.01
10512,0.0,0.0,43.34
10513,0.0,0.0,44.53
10514,0.0,0.0,44.52
10515,0.0,0.0,42.77
10516,0.0,0.0,42.41
10517,0.0,0.0,44.15
10518,0.0,0.0,45.91
10519,0.0,0.0,46.65
10520,0.0,0.0,45.44
10521,0.0,0.0,44.3
10522,0.0,0.0,44.98
10523,0.0,0.0,46.92
10524,0.0,0.0,48.25
10525,0.0,0.0,47.68
10526,0.0,0.0,48.18
10527,0.0,0.0,47.31
10528,0.0,0.0,46.88
10529,0.0,0.0,48.07
10530,0.0,0.0,49.09
10531,0.0,0.0,50.23
10532,0.0,0.0,49.73
10533,0.0,0.0,48.65
10534,0.0,0.0,48.48
10535,0.0,0.0,49.28
10536,0.0,0.0,50.97
10537,0.0,0.0,51.51
10538,0.0,0.0,50.89
10539,0.0,0.0,49.84
10540,0.0,0.0,50.03
10541,0.0,0.0,51.72
10542,0.0,0.0,53.05
10543,0.0,0.0,53.13
10544,0.0,0.0,52.45
10545,0.0,0.0,52.02
10546,0.0,0.0,52.2
10547,0.0,0.0,52.83
10548,0.0,0.0,53.35
10549,0.0,0.0,54.43
10550,0.0,0.0,54.4
10551,0.0,0.0,54.5
10552,0.0,0.0,53.69
10553,0.0,0.0,54.41
10554,0.0,0.0,55.65
10555,0.0,0.0,56.64
10556,0.0,0.0,56.04
10557,0.0,0.0,55.44
10558,0.0,0.0,55.41
10559,0.0,0.0,56.49
10560,0.0,0.0,57.92
10561,0.0,0.0,58.2
10562,0.0,0.0,58.12
10563,0.0,0.0,57.56
10564,0.0,0.0,58.08
10565,0.0,0.0,58.66
10566,0.0,0.0,59.8
10567,0.0,0.0,60.65
10568,0.0,0.0,59.61
10569,0.0,0.0,60.32
10570,0.0,0.0,59.88
10571,0.0,0.0,60.44
10572,0.0,0.0,62.28
10573,0.0,0.0,62.18
10574,0.0,0.0,61.89
10575,0.0,0.0,61.97
10576,0.0,0.0,61.96
10577,0.0,0.0,62.8
10578,0.0,0.0,64.13
10579,0.0,0.0,64.34
10580,0.0,0.0,64.22
10581,0.0,0.0,63.91
10582,0.0,0.0,64.8
10583,0.0,0.0,65.35
10584,0.0,0.0,66.38
10585,0.0,0.0,66.64
10586,0.0,0.0,66.85
10587,0.0,0.0,67.14
10588,0.0,0.0,67.28
10589,0.0,0.0,68.13
10590,0.0,0.0,69.38
10591,0.0,0.0,69.57
10592,0.0,0.0,69.83
10593,0.0,0.0,69.42
10594,0.0,0.0,69.86
10595,0.0,0.0,70.94
10596,0.0,0.0,71.56
10597,0.0,0.0,71.9
10598,0.0,0.0,71.98
10599,0.0,0.0,72.23
10600,0.0,0.0,72.84
10601,0.0,0.0,73.45
10602,0.0,0.0,74.44
10603,0.0,0.0,75.09
10604,0.0,0.0,75.16
10605,0.0,0.0,75.28
10606,0.0,0.0,75.53
10607,0.0,0.0,76.0
10608,0.0,0.0,76.58
10609,0.0,0.0,77.84
10610,0.0,0.0,77.98
10611,0.0,0.0,78.05
10612,0.0,0.0,78.45
10613,0.0,0.0,79.1
10614,0.0,0.0,79.21
10615,0.0,0.0,80.34
10616,0.0,0.0,80.73
10617,0.0,0.0,80.78
10618,0.0,0.0,81.31
10619,0.0,0.0,81.92
10620,0.0,0.0,82.35
10621,0.0,0.0,83.38
10622,0.0,0.0,83.74
10623,0.0,0.0,83.75
10624,0.0,0.0,84.68
10625,0.0,0.0,84.48
10626,0.0,0.0,84.91
10627,0.0,0.0,85.96
10628,0.0,0.0,86.13
10629,0.0,0.0,86.56
10630,0.0,0.0,87.12
10631,0.0,0.0,87.52
10632,0.0,0.0,87.92
10633,0.0,0.0,88.98
10634,0.0,0.0,89.46
10635,0.0,0.0,89.85
10636,0.0,0.0,89.96
10637,0.0,0.0,90.64
10638,0.0,0.0,91.08
10639,0.0,0.0,91.87
10640,0.0,0.0,92.95
10641,0.0,0.0,93.07
10642,0.0,0.0,93.29
10643,0.0,0.0,93.81
10644,0.0,0.0,94.6
10645,0.0,0.0,95.08
10646,0.0,0.0,96.18
10647,0.0,0.0,96.63
10648,0.0,0.0,96.89
10649,0.0,0.0,97.19
10650,0.0,0.0,98.53
10651,0.0,0.0,99.57
10652,0.0,0.0,100.9
10653,0.0,0.0,101.0
10654,0.0,0.0,101.7
10655,0.0,0.0,102.08
10656,0.0,0.0,103.46
10657,0.0,0.0,104.23
10658,0.0,0.0,105.35
10659,0.0,0.0,105.83
10660,0.0,0.0,106.54
10661,0.0,0.0,107.39
10662,0.0,0.0,109.22
10663,0.0,0.0,109.51
10664,0.0,0.0,110.71
10665,0.0,0.0,111.14
10666,0.0,0.0,112.09
10667,0.0,0.0,113.5
10668,0.0,0.0,114.3
10669,0.0,0.0,115.97
10670,0.0,0.0,116.82
10671,0.0,0.0,117.9
10672,0.0,0.0,119.18
10673,0.0,0.0,120.29
10674,0.0,0.0,121.85
10675,0.0,0.0,123.5
10676,0.0,0.0,125.24
10677,0.0,0.0,125.91
10678,0.0,0.0,127.45
10679,0.0,0.0,128.84
10680,0.0,0.0,130.96
10681,0.0,0.0,132.78
10682,0.0,0.0,133.93
10683,0.0,0.0,135.9
10684,0.0,0.0,137.14
10685,0.0,0.0,138.52
10686,0.0,0.0,140.34
10687,0.0,0.0,142.7
10688,0.0,0.0,145.24
10689,0.0,0.0,147.18
10690,0.0,0.0,149.17
10691,0.0,0.0,151.54
10692,0.0,0.0,153.69
10693,0.0,0.0,155.88
10694,0.0,0.0,157.9
10695,0.0,0.0,160.64
10696,0.0,0.0,163.1
10697,0.0,0.0,165.64
10698,0.0,0.0,168.59
10699,0.0,0.0,171.22
10700,0.0,0.0,173.63
10701,0.0,0.0,176.82
10702,0.0,0.0,179.97
10703,0.0,0.0,183.76
10704,0.0,0.0,187.86
10705,0.0,0.0,191.36
10706,0.0,0.0,193.94
10707,0.0,0.0,197.32
10708,0.0,0.0,201.57
10709,0.0,0.0,205.32
10710,0.0,0.0,209.73
10711,0.0,0.0,213.98
10712,0.0,0.0,216.86
10713,0.0,0.0,220.02
10714,0.0,0.0,223.53
10715,0.0,0.0,227.35
10716,0.0,0.0,231.67
10717,0.0,0.0,235.51
10718,0.0,0.0,239.22
10719,0.0,0.0,242.54
10720,0.0,0.0,246.38
10721,0.0,0.0,250.14
10722,0.0,0.0,254.31
10723,0.0,0.0,259.25
10724,0.0,0.0,263.22
10725,0.0,0.0,266.3
10726,0.0,0.0,270.74
10727,0.0,0.0,275.54
10728,0.0,0.0,280.35
10729,0.0,0.0,284.82
10730,0.0,0.0,289.12
10731,0.0,0.0,293.34
10732,0.0,0.0,296.78
10733,0.0,0.0,301.32
10734,0.0,0.0,305.88
10735,0.0,0.0,310.66
10736,0.0,0.0,314.87
10737,0.0,0.0,318.95
10738,0.0,0.0,322.99
10739,0.0,0.0,327.1
10740,0.0,0.0,331.22
10741,0.0,0.0,335.58
10742,0.0,0.0,340.17
10743,0.0,0.0,343.3
10744,0.0,0.0,347.27
10745,0.0,0.0,351.17
10746,0.0,0.0,355.11
10747,0.0,0.0,359.6
10748,0.0,0.0,363.47
10749,0.0,0.0,367.44
10750,0.0,0.0,370.06
10751,0.0,0.0,374.0
10752,0.0,0.0,377.04
10753,0.0,0.0,381.15
10754,0.0,0.0,384.79
10755,0.0,0.0,388.01
10756,0.0,0.0,391.22
10757,0.0,0.0,394.03
10758,0.0,0.0,397.52
10759,0.0,0.0,400.31
10760,0.0,0.0,403.42
10761,0.0,0.0,407.14
10762,0.0,0.0,412.18
10763,0.0,0.0,417.07
10764,0.0,0.0,420.17
10765,0.0,0.0,422.79
10766,0.0,0.0,425.44
10767,0.0,0.0,427.87
10768,0.0,0.0,430.73
10769,0.0,0.0,433.37
10770,0.0,0.0,436.16
10771,0.0,0.0,437.95
10772,0.0,0.0,439.7
10773,0.0,0.0,441.44
10774,0.0,0.0,444.49
10775,0.0,0.0,447.48
10776,0.0,0.0,450.41
10777,0.0,0.0,452.15
10778,0.0,0.0,453.45
10779,0.0,0.0,455.04
10780,0.0,0.0,457.78
10781,0.0,0.0,460.58
10782,0.0,0.0,461.74
10783,0.0,0.0,462.75
10784,0.0,0.0,464.01
10785,0.0,0.0,465.45
10786,0.0,0.0,467.02
